total_output_power,pa1,pa2,pa3
844.16,290.95,288.12,290.27
844.21,290.81,289.07,290.82
842.9,289.58,289.1,289.24
841.75,290.4,290.34,289.94
844.97,291.16,289.04,289.71
845.31,291.16,290.13,290.09
844.66,290.84,289.36,289.27
844.41,289.67,287.68,288.86
842.15,290.4,289.68,289.14
844.57,290.69,289.86,288.94
844.87,291.59,289.18,291.48
840.66,289.81,290.27,290.12
841.79,288.84,287.69,289.47
841.9,289.61,288.28,290.4
844.7,290.61,287.52,290.61
845.29,290.63,288.55,290.88
842.55,289.7,288.37,290.72
838.79,288.68,288.43,288.93
844.04,289.5,286.51,290.29
841.65,288.14,288.59,288.14
843.3,288.4,290.54,289.58
841.94,288.98,289.73,289.47
841.52,290.16,290.47,289.66
839.52,289.55,287.32,288.8
841.14,288.66,287.02,290.51
840.65,289.01,288.03,289.93
839.91,288.27,289.21,290.95
840.18,289.35,288.32,290.04
842.56,290.2,288.63,290.24
838.98,287.71,288.54,289.98
844.15,289.34,287.72,291.34
840.67,288.53,288.93,290.69
840.37,288.47,287.89,290.65
842.34,289.67,288.35,289.05
843.41,290.16,288.49,290.24
842.58,290.24,289.87,291.76
840.87,289.26,289.07,290.39
840.93,289.54,288.02,288.66
845.73,290.27,288.87,290.33
845.96,290.68,290.43,289.99
844.15,291.08,290.26,290.4
842.95,289.93,290.28,290.64
842.63,290.91,288.49,290.92
843.63,290.33,288.55,292.4
843.54,290.53,288.31,289.93
841.99,290.23,289.65,290.03
842.75,290.42,287.96,290.66
845.36,290.79,287.88,290.59
838.13,288.68,290.04,289.47
840.74,288.43,286.92,291.75
843.3,290.8,288.69,289.6
843.84,291.75,289.48,290.68
842.98,290.44,289.3,289.3
843.14,289.55,289.3,290.18
843.04,291.68,289.46,288.89
842.54,290.28,289.76,290.26
842.03,289.47,290.6,289.23
843.86,290.43,288.69,290.93
842.49,288.49,289.07,290.92
842.97,289.38,289.49,290.0
842.95,289.33,289.36,290.4
844.14,290.05,289.87,291.09
839.31,288.74,289.3,291.09
838.04,288.05,287.66,289.72
843.99,289.89,287.38,290.75
842.94,290.31,290.7,290.88
841.09,289.68,289.19,289.86
838.77,288.3,289.73,290.74
840.48,289.75,288.2,290.44
836.35,289.62,289.0,288.52
841.49,290.07,285.75,290.27
841.7,288.77,289.34,290.53
843.43,290.19,289.29,291.17
839.04,288.67,288.16,291.4
841.39,288.48,287.82,291.74
841.03,289.28,289.7,291.35
837.0,288.27,290.27,290.12
838.75,289.22,288.0,291.65
836.0,288.0,288.22,290.61
836.41,288.67,287.09,290.96
835.57,287.99,286.33,290.66
841.37,290.61,286.41,291.65
841.88,289.86,288.49,290.1
837.63,290.06,290.14,289.03
834.77,288.68,288.74,289.2
837.31,289.41,287.31,290.2
834.87,288.12,287.42,290.8
841.61,291.07,287.23,290.36
