total_output_power,pa1,pa2,pa3
1096.66,369.5,365.89,368.11
1090.3,366.75,363.55,365.86
1086.98,364.99,363.46,365.41
1091.91,369.22,363.98,366.39
1090.97,368.98,365.78,365.92
1093.96,370.52,366.43,366.92
1094.16,370.27,365.15,365.86
1091.2,369.17,364.41,365.61
1091.4,369.51,365.23,365.33
1091.9,367.88,363.25,364.69
1093.96,370.18,365.43,366.28
1093.39,368.99,363.96,365.11
1085.98,366.61,360.58,364.22
1086.67,368.71,362.1,362.75
1094.47,369.58,364.23,366.91
1091.86,367.93,363.89,364.38
1090.5,367.29,362.42,364.77
1089.88,366.91,359.93,365.22
1090.15,366.77,362.12,364.8
1093.96,367.66,364.38,366.78
1094.13,366.56,366.82,366.59
1091.39,366.61,364.73,365.52
1093.25,367.52,362.55,366.32
1089.24,367.29,364.35,364.21
1086.27,367.66,361.66,364.56
1085.49,368.08,362.96,364.58
1089.98,368.22,363.24,366.51
1091.44,368.43,363.1,364.73
1087.01,368.29,363.14,362.77
1090.1,370.18,364.13,366.04
1093.03,369.91,366.1,365.92
1093.63,369.31,365.41,365.44
1095.31,369.76,365.76,366.52
1092.69,368.21,365.94,367.13
1095.34,369.65,366.0,367.47
1091.49,366.73,363.76,366.17
1089.05,368.12,364.4,364.51
1090.42,368.47,364.15,364.32
1093.0,368.96,365.05,364.43
1095.48,369.5,365.43,365.1
1093.4,369.15,364.77,365.78
1095.55,370.4,366.74,365.71
1093.29,367.44,365.71,366.23
1098.66,369.68,365.65,366.0
1100.19,370.62,366.6,367.13
1094.44,369.7,365.36,364.28
1095.03,367.9,367.07,366.89
1094.83,366.88,363.25,368.3
1094.1,368.86,364.35,366.62
1093.39,368.81,364.38,364.76
1093.5,369.33,366.0,365.28
1096.99,369.15,366.12,366.75
1097.94,370.45,366.07,367.44
1094.86,369.93,365.67,366.07
1095.3,368.5,366.2,366.73
1096.79,370.15,366.21,365.86
1095.71,369.22,365.07,367.64
1090.6,366.62,363.43,365.62
1091.84,368.3,365.98,366.9
1089.57,366.41,364.3,365.73
1093.49,368.5,364.71,367.79
1094.13,368.98,364.41,366.97
1095.94,370.18,364.76,366.9
1096.41,369.98,366.05,367.13
1097.37,369.54,365.45,367.06
1094.88,368.98,366.53,368.48
1095.52,369.93,364.67,367.13
1093.8,369.75,366.25,365.1
1097.28,369.59,366.45,366.02
1097.3,369.99,366.75,366.68
1096.52,369.88,366.2,367.68
1096.79,370.02,366.88,366.17
1096.73,369.37,365.41,366.48
1094.1,370.46,366.06,365.68
1096.99,369.83,366.44,364.91
1096.86,369.18,365.44,366.02
1097.62,368.49,365.46,366.46
1094.94,368.12,365.21,367.0
1096.16,369.31,365.78,367.41
1096.29,368.29,364.8,366.96
1096.99,369.36,367.35,367.61
1094.94,371.03,367.07,366.46
1095.45,369.74,366.45,367.33
1094.02,369.64,366.38,364.03
1097.86,370.11,365.78,368.23
1096.54,369.35,366.47,366.64
1096.99,369.99,365.78,366.45
1098.97,371.35,367.16,367.07
1101.07,371.36,366.05,366.83
1097.98,370.84,366.38,365.98
1097.67,369.79,366.45,367.24
1093.92,368.68,364.97,365.6
1095.51,369.37,365.97,365.43
1094.71,368.64,365.34,366.59
1095.12,370.03,366.19,366.53
1096.99,370.15,366.98,367.33
1095.86,369.57,363.32,367.33
1091.44,368.82,360.58,366.12
1090.37,368.39,362.57,364.34
1094.99,370.43,364.23,365.52
1096.39,369.65,365.7,365.7
1094.43,368.9,365.87,367.53
1092.29,368.81,365.83,364.9
1094.27,370.36,364.71,365.88
1095.93,370.34,365.24,367.61
1097.81,370.74,366.89,367.44
1095.2,369.81,366.93,368.17
1093.06,369.88,366.0,366.5
1096.05,370.48,366.8,367.16
1098.02,370.34,367.96,367.1
1096.43,369.84,365.79,366.09
1096.53,369.5,366.06,367.99
1093.3,369.32,365.75,366.07
1093.16,369.9,367.13,365.92
1091.12,370.32,366.61,365.13
1092.2,368.35,366.12,366.6
1090.89,369.39,362.49,365.25
1093.61,370.33,367.13,364.63
1086.7,366.67,363.9,364.13
1085.45,366.37,362.38,362.58
1089.59,370.06,362.08,364.83
1094.49,369.74,364.82,367.38
1097.46,369.99,366.75,367.96
1094.18,371.03,366.48,367.16
1096.42,370.94,366.54,368.06
1093.44,368.87,366.12,367.92
1093.45,370.08,365.97,364.37
1092.98,369.48,365.94,365.72
1092.89,368.14,365.18,365.48
1092.77,369.65,366.66,366.52
1091.55,368.68,365.44,367.99
1091.41,367.79,363.41,365.24
1093.95,370.23,362.58,365.72
1091.69,368.89,363.89,365.98
1091.9,369.51,364.17,363.73
1092.67,369.99,366.69,364.92
1092.93,369.35,366.44,365.18
1094.47,370.03,367.31,365.01
1093.76,369.24,364.38,366.24
1094.83,368.76,365.77,365.2
1095.85,367.96,366.79,367.38
1096.16,369.06,366.78,366.78
1095.31,369.44,366.78,367.94
1092.97,369.49,366.44,363.93
1091.81,368.99,366.1,364.49
1093.55,368.15,365.14,366.77
1095.36,370.58,366.37,367.96
1094.09,368.05,366.34,366.37
1096.82,369.77,366.31,366.97
1095.21,370.6,367.63,365.34
1094.47,368.59,366.64,365.85
1093.6,368.46,364.73,366.52
1094.84,369.05,365.34,368.64
1092.93,368.46,366.0,367.0
1092.91,370.2,367.47,363.91
1092.45,369.29,366.19,364.5
1093.5,371.43,366.98,366.0
1091.95,368.05,366.87,367.99
1095.25,370.4,367.2,367.58
1092.94,370.15,364.51,366.78
1089.22,369.39,364.78,366.63
1092.71,367.85,363.68,365.69
1094.55,368.81,366.56,365.29
1096.61,369.95,367.27,366.36
1094.32,369.99,367.31,366.26
1092.56,368.61,366.43,364.18
1095.34,371.16,365.94,366.99
1091.71,370.85,365.06,366.09
1094.69,369.97,366.72,365.49
1096.48,369.28,365.3,366.47
1096.39,369.95,366.82,366.03
1092.56,369.0,366.02,363.99
1097.5,368.29,364.76,368.12
1097.96,370.0,366.46,365.9
1090.51,367.61,366.04,366.26
1089.44,366.12,365.03,366.0
1094.77,369.06,366.59,364.58
1092.21,368.43,365.39,364.24
1094.4,369.29,366.41,366.3
1095.46,370.31,365.24,366.58
1094.59,367.45,365.19,366.64
1093.49,367.71,365.48,365.92
1093.41,367.64,364.49,367.13
1091.01,367.66,365.8,366.8
1093.97,368.3,366.79,367.12
