total_output_power,pa1,pa2,pa3
1198.99,397.13,398.5,405.65
1197.5,395.84,397.94,405.4
1194.23,395.37,396.43,405.96
1195.43,396.37,396.47,406.25
1198.15,397.74,396.64,406.64
1196.92,397.92,397.37,405.48
1200.75,397.92,399.55,404.32
1198.67,398.27,399.7,404.01
1198.52,397.56,398.31,406.21
1195.65,396.1,396.48,404.96
1197.18,398.08,396.95,404.93
1195.7,395.83,397.04,406.64
1195.62,395.74,396.57,405.3
1197.53,396.89,397.0,405.43
1199.05,397.94,399.04,404.2
1200.62,398.2,399.2,405.34
1200.8,397.67,399.27,405.11
1195.81,396.92,395.96,404.55
1195.55,395.92,398.0,405.3
1197.42,396.32,397.02,405.25
1196.69,397.78,397.55,405.72
1196.25,395.38,397.94,405.7
1198.23,396.0,399.12,406.82
1198.38,397.56,398.19,405.09
1198.37,398.05,398.48,404.97
1199.21,398.11,399.8,405.07
1197.86,398.11,398.45,405.72
1198.63,397.86,399.07,403.82
1198.38,397.61,398.85,403.7
1198.85,398.26,399.23,403.19
1197.86,395.49,399.25,404.2
1195.62,396.11,399.76,403.82
1195.62,397.55,397.26,403.45
1198.42,397.29,397.86,404.23
1197.87,397.63,399.87,403.4
1196.74,397.73,398.94,403.44
1196.74,398.29,398.32,403.35
1195.36,397.47,397.73,402.95
1195.68,396.87,397.92,402.51
1195.11,397.33,398.85,402.93
1198.13,391.17,398.48,403.1
1199.0,397.56,399.08,403.54
1195.52,396.45,398.82,404.74
1197.26,395.88,398.12,403.1
1199.02,397.27,399.62,402.34
1198.85,397.73,398.83,403.79
1197.25,396.23,399.1,404.2
1196.28,397.2,398.05,403.82
1195.99,396.82,397.46,402.64
1197.45,403.37,397.94,402.18
1196.86,397.25,398.93,404.4
1196.3,396.95,397.7,403.31
1197.74,397.21,398.15,403.93
1197.33,397.34,398.87,404.16
1196.16,395.94,398.66,403.11
1196.6,396.6,398.85,403.08
1198.57,396.91,398.29,403.53
1201.46,397.66,397.61,402.84
1197.87,396.98,397.86,406.06
1196.52,396.48,398.85,403.95
1196.98,396.64,397.92,402.0
1197.63,397.38,398.04,402.16
1197.58,394.74,399.49,405.69
1198.71,387.9,398.29,404.6
1198.35,397.18,398.13,403.75
1197.92,397.55,398.28,402.72
1195.65,396.87,398.29,403.64
1193.94,396.03,397.22,402.8
1196.02,397.51,397.56,404.54
1200.18,397.44,398.62,403.44
1201.93,397.75,397.73,404.39
1200.33,397.8,398.11,406.74
1197.99,396.1,398.98,404.13
1196.37,396.95,397.94,402.34
1196.27,397.6,398.13,402.62
1197.77,397.51,397.56,402.05
1197.3,397.22,398.68,402.34
1201.19,395.38,398.44,404.79
1198.49,397.15,398.82,404.29
1198.83,397.38,398.43,403.48
1200.06,397.38,398.43,403.67
1198.63,397.38,398.85,403.1
1198.42,397.19,398.96,403.67
1198.63,396.44,398.19,403.47
1205.76,396.82,397.87,403.1
1199.4,396.08,398.31,405.62
1199.65,397.01,398.15,404.95
1200.58,397.01,398.29,405.07
1199.5,397.01,398.63,404.55
1198.49,397.01,398.72,402.96
1198.03,397.19,397.92,404.67
1197.7,396.22,398.48,403.18
1196.48,396.3,399.15,403.11
1198.13,396.29,397.82,402.72
1200.31,396.11,398.24,403.13
1200.28,395.83,398.82,407.19
1202.16,397.38,398.58,405.44
1198.94,397.01,397.92,403.86
1198.94,397.19,398.11,401.99
1196.69,397.7,397.55,403.45
1196.34,396.88,398.59,403.57
1197.59,395.82,398.25,403.38
1196.34,395.97,397.54,404.01
1198.75,397.38,398.69,402.19
1198.68,397.38,397.46,406.64
1197.3,397.38,397.92,403.95
1196.74,397.24,398.96,401.24
1196.18,397.45,399.47,402.58
1196.12,396.11,398.55,403.06
1197.94,395.74,397.7,403.22
1197.86,395.74,397.73,404.63
1200.59,396.79,398.48,407.58
1201.62,397.01,397.92,406.27
1198.7,397.31,397.73,406.97
1197.3,397.26,397.73,401.94
1198.99,397.75,398.85,402.81
1197.31,397.75,398.03,404.58
1197.12,397.19,397.75,402.95
1194.12,397.07,397.94,402.11
1199.12,395.22,397.82,401.96
1197.69,396.86,398.06,405.16
1197.35,397.38,397.93,403.89
1198.25,397.38,398.14,402.37
1199.13,397.52,398.08,403.88
1198.99,396.81,398.11,402.59
1197.31,397.04,398.51,401.87
1196.74,397.22,398.08,402.35
1200.01,397.9,397.73,403.11
1203.01,395.55,398.03,404.42
1200.72,396.49,398.44,407.76
1199.61,397.34,399.56,404.34
1205.21,397.75,398.82,403.67
1201.15,397.56,399.57,403.1
1200.0,397.19,398.87,403.44
1196.33,397.19,398.11,403.94
1197.87,396.08,398.48,403.98
1198.77,396.93,397.92,402.72
1199.5,397.73,398.3,402.54
1199.25,397.49,399.19,403.29
1200.15,397.6,399.94,404.96
1200.78,397.69,399.57,403.31
1198.94,397.19,399.2,403.47
1197.26,396.08,399.16,402.72
1197.78,396.45,398.48,403.47
1197.89,396.62,397.74,403.1
1199.94,397.92,399.17,402.69
1199.58,397.59,398.92,404.45
1198.94,395.7,399.48,403.38
1200.96,397.49,400.13,404.58
1199.13,397.64,399.01,404.58
1197.04,396.77,398.64,403.82
1195.42,395.76,398.7,404.24
1198.07,397.19,398.48,403.1
1198.31,397.78,398.92,402.34
1197.97,397.77,398.82,403.17
1198.99,397.32,399.57,403.44
1198.37,397.75,399.57,404.19
1198.48,397.76,399.25,405.16
1197.86,397.56,399.14,404.26
1197.14,397.68,399.31,403.01
1198.49,397.38,398.89,403.18
1199.12,397.55,399.3,402.95
1197.84,397.92,399.69,403.81
1195.97,396.98,398.99,404.58
1200.47,402.52,399.38,404.2
1200.06,397.55,399.38,404.58
1198.32,397.18,399.2,404.2
1196.0,396.24,399.7,403.44
1198.85,397.56,399.57,404.33
1197.3,397.83,399.57,404.33
1198.42,398.04,399.26,403.82
1196.04,395.98,397.59,404.58
1196.43,396.39,396.45,404.96
1201.15,397.72,399.76,404.58
1198.99,397.56,399.76,404.2
1198.42,396.81,398.82,405.33
1197.3,397.55,399.19,403.83
1199.25,397.41,399.92,404.2
1198.31,398.69,396.8,404.96
1194.28,395.88,396.85,404.96
1201.01,397.29,397.2,405.54
1199.86,397.92,396.72,405.68
1197.86,397.9,397.67,407.26
1202.38,396.42,399.54,405.23
1197.24,397.58,397.62,404.24
1198.49,398.11,397.41,404.61
1197.94,398.49,396.64,405.37
1193.95,396.45,396.98,404.55
1194.55,395.06,397.92,405.37
1197.55,398.16,396.68,406.34
1195.58,398.11,398.02,406.43
1195.57,396.71,398.08,406.29
1196.23,397.22,398.68,404.96
1196.41,398.16,397.57,405.16
1198.0,397.41,397.36,405.07
1196.69,393.78,398.6,405.3
1194.97,385.02,396.94,406.01
1195.66,395.75,397.38,405.54
1196.77,398.1,398.8,406.25
1196.23,398.0,398.01,406.06
1194.77,397.12,398.15,404.92
1195.93,397.75,396.41,404.4
1200.01,398.22,398.27,405.07
1198.15,397.47,397.47,404.35
1195.87,396.46,396.32,405.72
1197.3,397.05,396.95,404.96
1196.08,396.62,396.45,405.43
1197.35,397.72,397.75,406.0
