total_output_power,pa1,pa2,pa3
1138.63,203.58,202.17,204.21
1140.54,203.67,202.12,203.92
1140.69,203.62,202.23,203.9
1142.88,203.58,203.08,204.83
1139.29,202.3,202.78,204.2
1137.69,201.94,202.2,203.92
1138.93,203.57,202.49,204.02
1137.08,202.85,202.48,203.99
1136.35,203.38,202.04,203.17
1134.58,202.65,201.93,203.62
1139.12,202.66,202.08,203.43
1136.15,202.97,201.65,203.43
1139.71,203.71,202.69,203.43
1137.04,202.78,201.9,203.18
1137.43,203.18,202.53,203.9
1140.93,204.28,204.1,203.98
1139.04,203.91,203.41,202.77
1139.15,202.82,204.09,203.33
1137.52,203.56,204.05,203.24
1143.18,203.95,204.53,203.92
1138.96,203.41,204.44,203.16
1139.19,203.8,204.84,203.61
1137.47,203.41,204.21,202.88
1143.27,204.05,204.83,203.4
1142.33,204.15,204.37,203.27
1141.24,203.13,203.68,204.69
1142.33,204.57,203.88,204.45
1140.86,204.11,203.75,204.29
1140.0,203.43,203.67,204.61
1139.54,203.79,203.96,203.55
1141.76,203.8,204.82,203.99
1141.26,203.06,204.02,203.98
1143.43,203.97,203.88,204.27
1144.2,203.01,203.8,204.6
1142.76,202.8,204.0,204.45
1144.41,203.35,203.99,204.84
1144.01,203.9,204.27,204.48
1139.29,203.76,202.27,203.83
1141.51,203.95,203.05,203.28
1143.3,203.03,204.19,205.05
1142.93,203.69,204.06,204.93
1143.86,203.81,204.5,204.65
1144.16,203.42,203.91,204.41
1144.66,203.9,203.92,204.39
1144.35,204.0,204.57,204.84
1140.71,204.0,202.87,203.43
1142.2,203.49,204.25,203.14
1141.58,204.15,202.98,204.19
1139.69,203.37,201.93,203.46
1137.63,203.6,202.13,203.24
1138.73,203.64,202.62,203.43
1137.86,204.07,202.68,203.62
1140.21,203.83,202.78,203.5
1140.49,203.57,202.52,204.05
1142.33,203.41,202.65,203.61
1140.43,203.7,203.2,204.07
1141.25,203.9,202.98,204.52
1143.54,203.95,203.17,205.2
1141.93,202.59,203.5,204.1
1142.34,203.15,203.51,203.96
1142.33,203.85,203.63,205.04
1139.67,203.16,202.4,204.22
1138.18,202.86,202.09,203.98
1139.28,203.54,201.74,203.79
1140.81,204.88,201.64,203.14
1137.18,203.09,201.88,203.63
1139.48,203.87,202.09,203.99
1139.61,203.62,202.23,203.95
1138.73,202.87,202.2,203.81
1142.69,203.37,202.71,204.45
1140.54,202.72,202.16,204.11
1138.62,202.78,202.54,204.01
1140.15,202.41,203.41,203.43
1139.29,202.77,203.51,203.53
1140.22,203.11,203.08,204.26
1141.71,203.22,203.48,203.78
1140.68,202.55,203.35,203.78
1143.98,203.24,203.86,204.37
1141.23,202.69,203.59,203.98
1140.9,202.57,203.33,203.53
1138.5,202.84,202.78,203.63
1138.62,202.96,203.14,203.52
1139.62,202.8,203.2,204.14
1139.25,202.39,203.14,203.6
1140.51,202.27,202.79,203.43
1143.57,203.55,203.64,204.36
1141.42,203.16,203.6,204.03
1139.94,202.87,203.41,203.98
1140.15,202.86,203.7,203.88
1140.31,202.67,203.61,204.14
1139.69,202.76,203.66,203.67
1139.55,203.07,203.33,204.72
1139.87,203.07,203.74,204.37
1143.48,203.98,204.37,204.55
1138.69,203.24,203.73,204.36
1139.94,203.01,203.73,203.81
1142.2,203.18,203.57,204.17
1139.73,202.87,203.61,204.37
1139.68,203.45,203.61,204.35
1138.62,202.87,203.66,204.15
1142.12,203.55,204.08,204.65
1142.33,203.05,204.18,204.54
1141.32,202.49,203.9,204.2
1138.18,202.73,203.04,203.53
1141.18,203.13,203.47,203.43
1140.95,203.79,203.58,203.89
1142.83,204.76,203.34,204.05
1140.25,202.87,203.98,203.91
1140.45,203.29,203.82,204.33
1143.84,203.84,204.31,204.41
1143.6,203.96,203.72,204.64
1139.69,203.12,202.01,203.96
1136.64,202.21,201.82,203.68
1139.5,204.22,203.0,203.92
1138.72,204.03,203.27,203.95
1139.69,202.81,203.3,204.08
1141.24,203.62,203.52,204.44
1142.33,202.66,203.97,204.56
1139.58,202.77,203.93,203.62
1142.34,202.57,203.48,204.17
1143.43,203.45,203.83,204.77
1141.31,203.17,203.71,204.27
1142.27,202.96,203.48,203.85
1140.18,202.57,203.84,204.3
1140.64,203.35,203.39,203.97
1142.87,203.45,203.63,204.66
1139.68,202.6,203.72,203.82
1139.4,203.3,203.34,203.45
1141.77,203.01,203.65,203.78
1141.84,202.27,203.21,204.48
1141.78,202.3,203.34,204.64
1139.67,202.59,203.12,204.38
1142.19,202.55,203.53,204.23
1143.62,202.97,203.88,204.64
1143.77,202.96,203.98,204.25
1143.97,203.36,203.79,204.55
1142.77,204.1,203.61,204.06
1143.22,203.28,203.55,204.49
1140.79,202.78,203.11,203.98
1141.89,203.72,203.18,203.65
1142.43,204.72,203.7,204.4
1140.81,203.31,203.61,204.45
1142.78,202.8,203.86,204.88
1142.09,203.94,203.72,203.96
1140.25,202.89,202.55,204.39
1139.23,202.66,201.78,204.47
1143.39,203.08,203.9,204.65
1142.88,204.32,203.51,204.19
1140.98,202.64,203.71,204.51
1141.12,202.76,203.53,204.35
1142.71,203.12,203.38,204.75
1142.28,202.76,203.53,204.56
1143.48,203.74,203.82,204.47
1139.59,202.81,203.14,203.89
1142.35,204.72,203.37,203.82
1143.98,205.0,203.4,204.04
1143.97,204.21,203.7,204.36
1143.98,204.16,203.69,204.09
1140.14,202.45,203.37,203.68
1144.15,203.12,203.94,204.49
1143.24,203.79,204.3,204.84
1142.35,203.24,203.81,204.17
1141.79,203.42,203.7,204.08
1143.75,203.31,203.65,204.43
1143.11,202.55,203.66,204.54
1144.63,204.21,203.8,204.84
1142.66,203.99,203.7,204.5
1139.42,202.4,203.78,204.49
1140.83,202.5,203.83,204.94
1144.43,203.12,204.02,204.67
1141.73,203.49,202.73,204.13
1141.92,203.36,202.3,204.55
1143.43,204.06,203.73,204.48
1142.34,203.52,203.88,205.01
1141.78,202.87,203.88,204.84
1142.88,202.67,203.78,205.24
1143.61,203.32,203.98,204.22
1143.26,202.81,203.88,203.59
1142.87,202.96,203.98,203.98
1145.11,203.16,204.06,204.83
1140.99,203.56,203.06,204.31
1140.79,202.9,202.63,204.47
1139.71,203.03,202.65,204.07
1142.44,202.91,202.85,204.77
1140.8,203.27,202.88,204.37
1142.1,202.9,202.71,204.8
1143.98,203.18,202.82,204.41
1142.34,203.8,202.87,203.04
1142.97,204.07,203.31,203.78
1143.88,203.5,203.22,203.96
1143.17,203.93,203.07,204.55
1143.87,203.34,202.69,204.32
1143.86,203.19,202.51,204.38
1142.81,203.06,202.48,204.45
1142.88,203.08,202.69,204.26
1142.88,203.65,202.84,204.51
1143.02,203.42,202.93,204.26
1144.38,203.95,203.08,204.76
1141.33,204.14,202.98,203.48
1138.61,202.88,202.7,202.29
1141.02,202.95,202.07,204.32
1143.43,203.29,202.5,204.29
1143.43,203.31,203.7,204.75
1143.85,203.12,204.26,204.77
1142.46,203.07,202.41,204.71
1141.04,203.21,202.69,204.64
1140.37,203.35,202.8,204.45
1145.57,203.62,202.69,204.84
1141.05,203.31,203.08,204.26
1138.44,203.72,202.16,204.01
1138.46,202.84,202.52,204.1
1139.29,202.4,202.32,203.96
1140.25,203.02,202.54,204.37
1138.27,203.4,201.97,204.43
1138.94,202.77,202.69,204.41
1139.07,203.22,203.01,202.96
1141.44,203.69,203.52,203.16
1143.96,203.95,203.3,204.25
1140.94,203.01,202.69,204.52
1141.35,204.28,202.11,204.12
1140.19,202.69,202.01,204.07
1140.76,203.51,204.02,203.63
1140.35,203.43,203.65,204.04
1141.37,203.52,203.74,203.9
1140.15,203.14,203.7,203.95
1141.42,203.35,203.61,204.66
1141.25,203.47,204.31,205.04
1141.23,203.31,204.57,204.1
1141.05,203.01,203.67,203.72
1142.45,202.49,204.32,203.94
1139.75,203.44,203.99,204.3
1137.09,202.54,203.52,204.02
1138.72,202.66,203.8,204.25
1138.88,202.59,203.8,204.48
1142.48,202.89,204.0,204.52
1141.86,203.16,203.53,204.71
1140.45,203.73,203.17,204.39
1138.4,203.27,202.71,204.41
1139.16,204.14,202.4,204.17
1141.33,204.05,202.14,204.37
1141.92,202.52,202.69,204.25
1140.5,202.88,202.99,204.4
1139.46,203.17,202.95,203.68
1141.9,202.91,202.64,204.87
1139.75,202.67,202.4,204.56
1137.63,202.56,201.93,203.98
1138.44,202.9,202.81,204.87
1141.64,203.33,202.25,204.53
1140.52,203.36,202.5,204.6
1140.71,202.67,202.22,204.35
1139.6,202.76,202.87,204.64
1140.13,202.96,202.4,204.12
1141.77,203.42,202.43,204.18
1139.61,202.74,202.84,204.36
1137.64,202.86,202.71,204.58
1139.85,203.06,202.55,204.72
1141.46,202.97,202.45,204.42
1140.43,202.85,202.5,204.87
1139.23,202.49,201.91,204.37
1139.82,202.42,201.72,203.78
1141.95,203.2,203.6,203.82
1142.33,202.79,204.41,204.58
1142.34,203.16,204.08,204.61
1140.89,203.39,204.0,204.44
1139.82,202.5,203.8,204.29
1137.84,202.4,203.77,204.08
1140.7,202.77,204.13,204.05
1140.35,203.78,204.0,204.02
1140.25,203.45,204.2,204.16
1141.35,202.38,203.94,204.32
1141.51,203.06,204.55,204.63
1141.75,202.47,204.31,204.57
1140.8,202.77,204.19,204.25
1141.14,203.06,203.67,203.71
1139.67,203.32,203.68,204.1
1138.83,202.43,203.72,203.37
