total_output_power,pa1,pa2,pa3
693.05,226.05,230.5,228.66
693.47,226.35,230.07,229.41
691.79,226.19,229.64,229.43
694.91,226.58,229.56,229.69
690.33,227.76,228.27,229.93
692.12,225.73,228.38,229.29
693.77,226.61,228.6,228.91
692.79,226.91,228.78,229.0
693.84,226.87,224.41,228.67
693.09,226.9,228.58,229.41
693.46,227.0,229.49,229.09
693.46,227.24,228.87,229.48
693.75,226.34,229.19,229.45
694.52,226.44,229.52,229.52
693.62,226.92,229.63,230.15
694.63,227.32,228.97,230.41
693.74,227.54,228.46,229.52
694.42,226.14,229.14,229.51
692.78,227.06,228.8,230.07
695.45,226.65,229.97,229.19
695.49,226.68,229.39,229.41
695.79,226.74,229.49,229.24
693.54,227.76,228.91,229.58
696.13,226.89,228.97,229.09
694.32,227.15,228.77,229.77
694.12,227.17,228.78,229.48
694.04,226.36,228.77,229.2
692.67,226.84,228.78,228.76
695.35,227.08,230.35,228.42
693.64,227.47,228.5,229.61
690.75,227.97,228.49,228.82
691.08,225.61,227.99,228.81
690.52,227.08,227.81,228.63
691.52,227.19,228.88,228.53
696.29,226.99,230.13,229.08
695.36,227.25,229.71,229.41
693.97,227.55,229.06,229.38
691.67,227.17,229.39,229.23
691.99,227.31,228.22,228.99
693.88,227.19,229.03,228.9
693.06,227.25,229.58,229.91
692.5,227.56,228.87,229.2
693.41,226.86,229.08,229.09
694.07,226.26,228.94,229.3
694.85,226.88,229.25,228.49
696.11,226.25,230.51,229.91
696.16,228.53,229.61,229.58
694.44,228.02,229.53,228.18
692.77,227.85,229.09,228.68
693.43,227.94,229.22,228.83
694.4,227.7,230.15,229.23
695.26,227.11,229.81,229.81
695.35,227.9,229.68,229.74
694.0,228.02,228.88,229.38
695.66,227.38,229.81,229.64
695.17,228.45,229.71,228.88
695.45,227.29,229.28,229.0
695.32,228.0,229.44,228.41
693.01,227.88,229.44,230.14
692.73,227.73,228.67,230.23
695.17,226.03,229.73,228.56
694.14,226.88,229.35,228.18
694.45,226.98,229.52,228.48
694.53,227.65,229.9,229.04
692.77,227.21,229.69,228.85
691.94,225.5,229.79,228.85
694.69,225.49,229.77,228.74
695.31,227.74,229.49,228.62
695.35,228.14,229.52,228.48
694.38,227.23,229.27,228.24
693.72,227.86,229.34,228.32
695.02,227.13,228.98,230.25
692.58,227.51,228.55,229.02
693.98,227.82,229.27,227.76
694.52,228.06,229.23,229.01
692.48,227.77,229.08,228.93
694.69,227.68,228.67,227.92
693.85,227.51,228.98,229.87
692.52,227.54,229.22,229.31
693.14,227.17,227.98,228.49
692.24,227.5,229.14,228.36
692.3,227.08,228.92,228.36
692.8,227.19,229.22,228.2
691.7,226.65,228.85,228.03
692.58,227.72,228.56,229.16
690.57,227.53,228.35,229.05
693.14,227.49,229.39,229.38
693.01,228.02,228.7,229.3
691.84,227.11,228.35,229.31
692.62,226.76,229.93,228.76
691.15,226.75,228.28,229.05
689.92,226.89,228.35,228.4
692.88,227.03,229.13,228.86
691.8,227.4,229.22,228.08
694.41,227.1,229.94,228.71
694.14,226.37,229.0,229.61
692.81,226.97,229.81,229.69
692.82,227.45,228.7,229.54
693.98,227.23,229.03,228.99
693.92,227.21,228.91,229.17
692.91,226.99,228.63,229.72
692.72,227.08,229.19,229.58
692.84,226.6,227.74,229.63
693.76,226.58,228.87,229.53
694.74,227.53,230.31,230.06
696.2,226.57,230.73,229.39
696.96,226.68,230.45,230.2
695.8,226.89,230.49,230.33
696.04,226.78,229.74,230.14
695.35,226.68,230.17,229.26
695.48,226.73,229.33,229.54
696.22,227.29,229.82,229.53
695.03,226.87,230.04,230.02
694.37,226.04,228.9,229.94
693.6,227.44,229.19,229.75
