total_output_power,pa1,pa2,pa3
706.62,239.07,240.64,238.34
704.89,239.48,240.03,236.82
706.56,238.43,240.18,237.44
705.36,239.08,239.55,237.28
704.93,238.96,239.97,237.22
707.86,239.93,239.82,237.58
705.65,238.66,239.7,237.03
707.65,238.65,239.98,238.24
706.64,238.35,240.46,237.37
704.01,238.52,239.45,236.31
705.19,238.3,239.89,237.56
703.53,236.4,239.8,237.04
703.61,237.25,240.38,236.25
704.07,237.94,239.74,236.71
701.66,238.09,238.79,236.81
701.52,237.31,238.6,235.89
705.06,238.72,239.25,237.64
705.05,238.13,239.11,237.59
703.04,237.71,239.06,237.33
707.4,239.13,239.56,237.58
704.13,237.68,239.48,237.9
702.07,236.69,238.76,236.46
702.67,237.98,239.15,236.12
704.23,238.06,239.64,236.68
703.7,237.8,238.93,236.9
704.73,237.81,239.17,237.25
703.04,237.68,238.11,238.02
702.12,238.13,238.12,236.83
702.69,237.8,238.73,236.52
703.61,237.26,238.32,238.31
702.05,237.78,237.99,236.18
703.77,237.56,238.79,237.13
703.29,237.48,238.59,237.94
703.88,238.01,237.77,237.85
700.61,237.05,237.48,237.48
704.34,239.12,238.88,236.59
705.68,238.55,238.44,237.9
705.69,238.51,238.95,237.57
702.35,237.01,238.77,237.09
702.88,237.22,238.84,236.8
703.23,238.49,237.24,236.38
705.6,239.34,238.73,237.82
704.66,238.14,239.0,237.68
704.13,238.94,239.95,236.62
703.73,238.81,238.68,237.15
703.71,238.89,238.91,238.44
703.09,239.05,237.96,237.53
703.51,238.7,239.08,236.59
701.59,238.38,238.62,235.58
702.48,238.51,239.63,236.43
703.73,237.29,239.56,237.11
705.24,238.63,240.01,237.98
706.6,239.65,239.36,237.81
705.35,238.61,240.67,237.23
704.69,238.57,239.65,237.59
703.65,237.65,238.77,237.25
704.75,239.02,239.49,237.14
704.69,240.16,239.95,236.62
705.04,238.98,239.69,237.07
704.89,238.12,239.69,238.1
705.06,238.15,240.06,237.93
706.19,238.74,239.64,238.61
704.58,239.23,238.84,237.06
703.4,238.66,238.65,236.35
703.08,238.57,238.69,236.91
701.75,237.13,238.2,236.8
704.31,238.52,239.55,236.3
702.16,237.74,238.66,236.29
703.4,238.99,238.32,236.34
704.6,238.48,238.68,237.47
704.3,239.03,239.31,237.35
705.02,239.03,239.83,237.79
704.41,238.18,239.29,237.03
705.66,237.68,238.77,237.89
705.05,238.24,239.46,236.37
703.61,238.54,238.71,236.6
704.17,237.84,240.28,236.15
705.06,237.46,240.78,236.84
703.74,238.58,239.59,237.69
705.41,237.8,239.33,237.79
703.07,238.53,239.08,235.9
705.18,238.19,239.5,237.16
704.64,238.58,239.65,237.89
704.69,238.34,240.22,238.01
703.75,238.54,240.2,236.54
702.63,239.44,239.92,235.4
703.2,238.54,238.96,236.74
702.61,238.14,238.02,236.69
702.72,237.23,238.88,236.38
702.98,237.53,238.81,236.76
703.56,238.4,239.19,236.34
702.45,237.57,239.53,236.82
702.8,237.58,239.24,236.93
702.76,237.58,238.24,235.61
703.04,238.08,239.47,237.08
703.31,237.96,238.23,237.65
701.33,238.36,238.89,235.29
704.24,238.47,240.5,237.22
705.65,238.09,239.75,237.61
705.57,238.11,240.07,237.67
706.02,238.04,239.98,237.82
704.65,238.06,239.11,236.5
701.44,238.56,238.66,236.15
702.03,238.12,239.5,236.64
703.13,238.17,238.59,237.61
705.93,237.8,239.91,237.91
703.19,237.68,236.9,237.78
703.89,237.45,239.52,236.92
703.57,237.54,239.08,236.57
702.32,237.41,239.48,237.18
703.11,238.25,239.31,236.93
