total_output_power,pa1,pa2,pa3
673.88,229.19,227.98,228.95
672.34,228.3,227.13,229.14
672.66,228.06,227.78,227.79
672.97,229.4,226.88,227.62
674.24,229.52,228.88,227.09
673.61,229.3,228.46,227.57
674.14,229.16,227.91,227.83
675.94,228.57,227.26,229.39
675.81,228.35,227.58,229.63
673.86,228.87,227.52,229.51
674.73,228.87,227.82,229.86
675.8,229.21,227.76,229.88
674.85,229.39,227.54,229.21
673.92,229.3,228.01,229.19
673.02,227.78,227.63,229.72
673.95,228.54,228.2,228.38
675.84,229.44,228.45,229.21
674.64,229.3,228.45,228.46
674.53,228.79,228.82,229.23
674.85,229.81,228.2,228.75
674.29,228.98,227.91,227.92
672.52,228.66,228.15,227.78
672.96,228.01,228.01,228.81
670.49,228.34,227.63,227.4
672.58,228.83,227.41,228.07
671.46,227.4,226.56,228.82
672.8,227.28,228.34,227.9
674.29,227.96,228.8,228.69
674.92,228.59,228.78,228.23
674.78,228.89,227.95,227.62
674.28,228.72,228.48,227.47
675.74,228.38,229.47,228.12
673.9,228.46,227.5,227.51
674.52,229.16,227.98,227.83
674.43,227.81,228.87,228.26
673.58,228.22,227.97,227.65
671.87,228.08,227.3,227.48
673.8,228.89,228.05,227.71
672.84,228.96,228.02,227.41
672.12,228.57,228.55,226.92
673.42,227.91,228.71,227.62
671.5,228.17,227.94,226.16
673.59,229.4,227.51,226.05
672.41,228.77,228.55,227.82
672.3,228.31,228.36,227.06
676.78,229.29,228.1,229.97
672.97,229.88,227.4,226.37
671.92,228.46,228.25,226.43
672.37,228.22,228.78,226.55
672.05,228.58,228.77,226.35
672.21,227.14,228.21,226.96
675.46,228.85,227.29,229.18
674.52,229.19,227.71,228.06
673.25,229.53,227.85,226.37
673.43,228.86,228.49,226.81
670.8,228.85,228.15,226.78
673.17,229.62,228.05,226.27
673.3,229.7,228.45,226.13
673.09,229.17,229.1,227.24
672.94,229.48,228.45,226.76
673.46,229.0,228.93,227.32
670.85,226.87,228.95,227.27
675.8,229.33,228.88,227.31
673.63,228.74,228.07,226.96
674.16,228.73,228.95,227.76
674.02,229.65,228.84,227.26
674.26,229.38,228.39,227.51
676.6,229.7,228.67,227.62
674.62,228.89,228.48,227.62
675.33,229.4,228.77,227.4
674.59,228.94,228.87,227.95
674.21,227.61,228.87,227.92
674.86,228.55,228.88,227.81
675.34,229.28,229.13,228.62
674.76,229.82,229.29,229.04
674.29,229.19,227.48,229.11
675.77,229.24,228.45,228.01
675.52,229.19,229.1,228.56
673.38,227.72,228.51,228.83
674.16,227.48,228.2,228.46
674.27,228.73,228.87,228.08
675.76,229.09,229.18,228.35
675.27,228.83,229.27,227.94
673.88,228.5,228.82,227.62
672.54,228.31,227.49,226.82
675.02,229.06,228.59,226.88
674.53,229.35,228.5,227.35
672.97,228.69,228.23,227.51
674.31,229.26,228.91,227.23
673.82,229.2,229.66,228.54
673.34,228.87,228.91,228.15
673.9,228.44,228.87,227.7
675.55,229.6,228.86,228.17
675.56,228.96,228.61,227.83
675.34,229.09,229.03,228.28
675.16,228.92,229.33,228.34
675.29,228.79,228.74,229.87
675.45,228.77,228.0,229.47
676.33,230.03,229.42,228.12
