total_output_power,pa1,pa2,pa3
797.58,267.7,269.08,269.77
796.53,267.93,269.26,268.77
798.04,268.39,270.16,270.51
796.04,268.54,268.01,268.71
795.71,267.95,268.69,267.48
795.09,267.06,268.55,267.63
796.04,268.05,267.18,268.48
797.04,268.21,268.93,269.64
792.88,267.32,268.26,267.98
793.99,267.67,267.95,268.52
795.45,268.1,269.65,269.01
792.57,265.0,267.96,268.75
793.3,266.05,267.16,268.22
792.82,267.78,267.29,269.32
794.85,265.41,269.35,268.61
797.07,267.33,270.14,269.87
795.4,268.44,269.25,268.53
793.96,266.72,268.7,268.49
796.4,267.03,268.95,270.28
794.36,266.94,266.77,270.17
792.23,267.08,266.83,268.74
794.57,266.68,269.38,268.42
793.38,268.29,267.71,268.38
793.5,267.77,267.52,269.01
796.17,267.8,268.66,269.52
797.62,266.93,269.74,270.14
795.84,267.44,268.94,268.85
795.53,267.59,268.86,269.0
794.11,267.15,267.92,268.45
794.01,267.92,266.85,268.66
794.39,267.39,267.68,269.93
792.2,266.18,268.32,268.03
793.2,267.2,267.18,268.68
792.45,266.19,267.65,268.42
794.99,266.42,269.74,268.97
794.41,265.89,268.18,269.26
796.04,268.06,269.06,269.35
795.48,268.27,268.55,269.97
792.69,266.92,267.41,268.88
793.85,267.63,268.68,269.37
793.59,267.02,267.92,269.42
791.72,265.06,266.93,268.55
794.93,267.41,268.49,270.04
793.32,266.7,267.62,269.42
796.58,268.59,269.25,270.14
795.84,267.97,268.43,269.6
795.93,267.78,268.49,269.65
796.91,268.56,268.53,269.4
796.1,269.26,268.86,269.61
794.31,267.44,266.82,269.68
795.5,267.08,268.67,269.2
794.45,265.5,268.29,270.23
796.86,267.55,270.08,270.41
795.97,267.51,268.91,268.88
795.88,266.56,270.13,269.81
795.78,266.56,269.19,270.42
797.58,267.06,269.15,270.38
796.21,267.68,268.81,270.41
796.3,266.83,270.06,270.45
793.28,266.16,267.56,267.94
796.01,267.27,268.14,268.21
795.61,267.79,268.34,269.65
792.83,266.92,267.08,267.53
795.7,266.44,268.25,270.08
792.45,267.22,266.08,268.24
793.37,265.53,269.15,267.68
795.55,262.07,267.71,269.46
793.14,266.62,267.87,267.42
795.4,267.31,269.57,268.2
796.25,267.19,268.92,269.64
793.81,266.6,269.24,268.46
795.41,267.66,269.38,268.54
795.1,267.32,268.33,268.25
797.48,267.7,269.49,269.26
795.67,267.24,268.17,269.98
795.07,268.65,267.12,269.83
794.65,267.09,268.77,268.25
797.01,267.58,268.86,269.44
796.2,267.3,269.07,268.59
794.71,267.68,269.14,270.04
793.61,266.31,268.29,268.78
794.93,267.14,268.75,268.32
796.32,267.67,269.49,269.18
795.57,267.4,269.51,269.81
795.17,266.17,268.28,269.26
794.88,266.15,268.72,269.16
794.83,266.88,268.19,270.02
796.18,268.15,269.08,269.15
793.48,267.41,268.35,268.09
796.64,267.12,269.57,269.73
